age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
39,Private,99156,HS-grad,16,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,1
24,Private,237928,HS-grad,13,Never-married,Other-service,Not-in-family,White,Male,0,0,39,United-States,0
46,Private,153501,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
47,Private,189680,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States,1
35,Private,374524,HS-grad,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,75,United-States,1
60,Private,127805,HS-grad,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
35,Private,150217,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,24,United-States,0
33,Private,295649,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
21,Private,197182,Some-college,12,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0
37,Private,241998,HS-grad,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,1
48,Private,156410,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
58,Private,473836,HS-grad,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,0
21,Private,198431,Some-college,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0
22,Private,113936,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
22,Private,318915,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
28,Private,175406,HS-grad,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,1
23,Private,320294,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
58,Private,400285,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1
38,Private,227154,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
49,Private,298659,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,15,United-States,0
47,Private,212120,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
50,Private,320510,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,40,United-States,1
21,Private,175800,Some-college,9,Never-married,Other-service,Own-child,White,Male,0,0,55,United-States,0
55,Private,170169,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
47,Private,344157,HS-grad,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
19,Private,199441,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0
47,Private,225456,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0
36,Private,61178,HS-grad,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
28,Private,175262,HS-grad,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2002,40,United-States,0
42,Private,152568,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
41,Private,182108,HS-grad,14,Married-civ-spouse,Craft-repair,Husband,White,Male,27828,0,35,United-States,1
46,Private,273771,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,40,United-States,1
32,Private,208291,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
34,Private,224358,HS-grad,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
33,Private,55176,HS-grad,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
60,Private,152711,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
53,Private,68684,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
24,Private,185452,HS-grad,13,Never-married,Other-service,Not-in-family,White,Male,0,0,50,United-States,0
39,Private,175232,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1977,60,United-States,1
23,Private,173851,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
36,Private,51424,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
19,Private,123416,HS-grad,8,Never-married,Other-service,Own-child,White,Male,1055,0,40,United-States,0
26,Private,262656,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
38,Private,233194,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
41,Private,290660,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,55,United-States,1
22,Private,151105,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,18,United-States,0
38,Private,179117,HS-grad,12,Married-civ-spouse,Craft-repair,Husband,White,Male,10520,0,50,United-States,1
39,Private,317434,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
35,Private,126569,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,1
38,Private,745768,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
19,Private,69927,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,16,United-States,0
26,Private,302603,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,0
52,Private,46788,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,25,United-States,0
41,Private,289886,HS-grad,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1579,40,United-States,0
45,Private,179135,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
58,Private,175873,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1
34,Private,57426,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
36,Private,312206,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
19,Private,344858,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,0
26,Private,177035,Some-college,7,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
60,Private,88055,HS-grad,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
35,Private,111095,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0
39,Private,192251,HS-grad,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,United-States,0
27,Private,29807,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
26,Private,211596,Some-college,14,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
17,Private,268276,11th,8,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,0
59,Private,181070,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
53,Private,20676,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,0
35,Private,115803,HS-grad,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
34,Private,124827,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
36,Private,95336,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,1
36,Private,257942,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
21,Private,72593,Some-college,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0
29,Private,147340,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
35,Private,185325,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
59,Private,357943,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
22,Private,215395,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Male,0,1602,10,United-States,0
50,Private,30682,HS-grad,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
24,Private,29591,HS-grad,13,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
36,Private,215392,HS-grad,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
31,Private,110554,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,4386,0,40,United-States,1
42,Private,133584,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
38,Private,210438,HS-grad,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
52,Private,256916,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
46,Private,73541,HS-grad,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
23,Private,109952,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,60,United-States,0
54,Private,197975,HS-grad,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,51,United-States,0
27,Private,401723,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
42,Private,179524,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0
33,Private,296282,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
19,Private,145844,HS-grad,12,Never-married,Other-service,Own-child,White,Male,0,0,50,United-States,0
59,Private,191965,HS-grad,7,Married-civ-spouse,Craft-repair,Husband,White,Male,3908,0,28,United-States,0
54,Private,96792,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,32,United-States,0
48,Private,185041,HS-grad,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1672,55,United-States,0
45,Private,347834,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
36,Private,215373,HS-grad,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,70,United-States,0
35,Private,169426,HS-grad,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
47,Private,202856,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,36,United-States,0
33,Private,50276,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
48,Private,187454,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
42,Private,126098,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
19,Private,250639,HS-grad,10,Never-married,Other-service,Own-child,White,Male,0,0,24,United-States,0
63,Private,195366,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
51,Private,186845,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,8,United-States,0
20,Private,119156,Some-college,9,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,0
28,Private,162343,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
52,Private,108435,HS-grad,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,50,United-States,1
29,Private,394927,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
51,Private,172281,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
36,Private,370767,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,2377,60,United-States,0
43,Private,352005,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,45,United-States,1
52,Private,165681,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
50,Private,258819,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
25,Private,130793,HS-grad,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States,0
36,Private,118909,HS-grad,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
44,Private,202466,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0
47,Private,161558,HS-grad,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0
32,Private,188246,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
37,Private,160120,HS-grad,14,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0
40,Private,144594,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2829,0,40,United-States,0
34,Private,123429,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,0
35,Private,340110,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
26,Private,523067,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,3,United-States,0
49,Private,113513,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0
46,Private,320421,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,25,United-States,0
31,Private,295589,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
22,Private,370548,HS-grad,11,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,0
20,Private,120572,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,12,United-States,0
52,Private,110977,HS-grad,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
26,Private,55860,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
34,Private,158800,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,1
31,Private,131568,HS-grad,5,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
46,Private,173613,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,0
22,Private,216867,HS-grad,4,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
38,Private,104089,HS-grad,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
35,Private,208106,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
27,Private,340269,HS-grad,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
27,Private,236246,HS-grad,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
46,Private,213408,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
19,Private,302945,HS-grad,10,Never-married,Other-service,Own-child,White,Male,0,0,10,United-States,0
20,Private,262749,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States,0
34,Private,198265,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,0
49,Private,170871,HS-grad,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
27,Private,177761,HS-grad,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,0
59,Private,175689,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,14,United-States,1
45,Private,205100,HS-grad,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,15024,0,60,United-States,1
21,Private,77759,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,0
51,Private,77905,HS-grad,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
41,Private,116520,HS-grad,16,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
49,Private,180532,HS-grad,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
51,Private,508891,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
20,Private,211345,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,0
68,Private,170877,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,0
43,Private,184105,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0
50,Private,150941,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,0
32,Private,303942,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
27,Private,273929,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
38,Private,197077,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
61,Private,162825,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
46,Private,159869,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,United-States,0
21,Private,227986,Some-college,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0
36,Private,137527,HS-grad,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,0
36,Private,180150,HS-grad,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
23,Private,239539,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
58,Private,281792,HS-grad,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1
40,Private,224799,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
63,Private,292639,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,10566,0,35,United-States,0
65,Private,22313,HS-grad,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,0
42,Private,194636,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
55,Private,156089,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
53,Private,193720,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States,1
25,Private,218667,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
39,Private,358837,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
20,Private,174685,Some-college,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,0
32,Private,168854,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,54,United-States,0
28,Private,133696,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,0
23,Private,350680,HS-grad,12,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
18,Private,115215,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,0
43,Private,152958,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,1
29,Private,217200,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
32,Private,235124,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,United-States,0
31,Private,144949,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
60,Private,135470,HS-grad,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
42,Private,281209,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0
46,Private,155489,HS-grad,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
38,Private,290306,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
18,Private,182042,HS-grad,7,Never-married,Other-service,Own-child,White,Male,0,0,19,United-States,0
31,Private,210008,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
54,Private,234938,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,4064,0,55,United-States,0
46,Private,315423,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2042,50,United-States,0
27,Private,30244,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,80,United-States,0
50,Private,30008,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,1
38,Private,201328,HS-grad,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,56,United-States,0
36,Private,96468,HS-grad,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
25,Private,486332,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
19,Private,46162,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,0
60,Private,98350,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,0
45,Private,175958,HS-grad,5,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
21,Private,119309,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,1602,16,United-States,0
42,Private,175935,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1980,46,United-States,0
38,Private,204527,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
19,Private,418176,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,32,United-States,0
23,Private,262744,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
24,Private,177287,HS-grad,10,Never-married,Other-service,Not-in-family,White,Male,0,0,30,United-States,0
30,Private,255004,HS-grad,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,52,United-States,0
61,Private,183735,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
26,Private,318644,Some-college,15,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,20,United-States,0
42,Private,132125,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,52,United-States,1
33,Private,206051,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
35,Private,225750,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,32,United-States,0
33,Private,245777,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
45,Private,169092,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,55,United-States,0
61,Private,211035,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,United-States,1
24,Private,285432,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
50,Private,154779,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
54,Private,37237,HS-grad,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
58,Private,417419,HS-grad,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
39,Private,33975,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,0
32,Private,42485,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
27,Private,170017,HS-grad,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
27,Private,152683,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,3908,0,35,United-States,0
20,Private,41721,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,60,United-States,0
63,Private,66634,HS-grad,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
55,Private,257216,HS-grad,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
46,Private,167882,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,43,United-States,0
45,Private,179428,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,55,United-States,0
26,Private,57512,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
36,Private,301614,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
25,Private,193820,HS-grad,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,1876,40,United-States,0
58,Private,222247,HS-grad,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1887,40,United-States,1
39,Private,189092,HS-grad,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,0
47,Private,217509,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0
35,Private,308691,HS-grad,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,0
38,Private,169672,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
50,Private,120914,HS-grad,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
36,Private,370156,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,38,United-States,0
28,Private,398220,HS-grad,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
44,Private,208277,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,0
40,Private,337456,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
55,Private,172666,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
29,Private,32280,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
33,Private,194901,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,0
32,Private,173730,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,1
45,Private,153312,HS-grad,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,10,United-States,1
23,Private,274797,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,25,United-States,0
31,Private,359249,HS-grad,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
22,Private,152744,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
59,Private,188041,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
32,Private,97723,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,United-States,0
49,Private,354529,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
22,Private,249727,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,0
26,Private,189590,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States,0
23,Private,298871,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
55,Private,205296,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0
47,Private,303637,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,49,United-States,1
44,Private,242861,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
27,Private,37599,HS-grad,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,24,United-States,0
40,Private,199381,HS-grad,14,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,37,United-States,1
32,Private,56328,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,8,United-States,1
20,Private,256211,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,0
